page,model,provider,json_mode_used,finish_reason,prompt_tokens,completion_tokens,reasoning_tokens,cost_usd,latency_s,attempts,page_number,is_toc,content_chars,parse_error,error
IMG_0118_2R.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,968,0,0.0051225,5.09,1,27,False,3700,,
IMG_0119_1L.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,832,0,0.0046125,4.73,1,28,False,3552,,
IMG_0119_2R.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,826,0,0.00459,4.94,1,29,False,3423,,
IMG_0120_1L.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,468,0,0.0032475,4.27,1,,False,1985,,
IMG_0120_2R.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,799,0,0.00448875,4.65,1,31,False,2901,,
IMG_0121_1L.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,594,0,0.00372,4.63,1,32,False,1865,,
IMG_0121_2R.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,952,0,0.0050625,4.35,1,33,False,2475,,
IMG_0122_1L.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,740,0,0.0042675,3.84,1,34,False,2604,,
IMG_0122_2R.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,2027,0,0.00909375,6.92,1,35,False,5346,,
IMG_0123_1L.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,478,0,0.003285,4.17,1,36,False,1635,,
IMG_0123_2R.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,592,0,0.0037125,3.78,1,37,False,2223,,
IMG_0124_1L.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,1042,0,0.0054,4.96,1,38,False,3654,,
IMG_0124_2R.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,923,0,0.00495375,4.84,1,39,False,3597,,
IMG_0125_1L.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,807,0,0.00451875,38.75,4,40,False,3454,,
IMG_0125_2R.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,841,0,0.00464625,38.67,4,41,False,3594,,
IMG_0126_1L.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,736,0,0.0042525,37.83,4,42,False,2379,,
IMG_0126_2R.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,940,0,0.0050175,38.69,4,43,False,3587,,
IMG_0127_1L.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,905,0,0.00488625,5.15,1,44,False,3211,,
IMG_0127_2R.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,1009,0,0.00527625,6.05,1,45,False,3543,,
IMG_0128_1L.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,1013,0,0.00529125,5.16,1,46,False,3419,,
IMG_0128_2R.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,891,0,0.00483375,5.61,1,47,False,3322,,
IMG_0129_1L.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,863,0,0.00472875,4.88,1,,False,2968,,
IMG_0129_2R.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,812,0,0.0045375,4.57,1,49,False,2797,,
IMG_0130_1L.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,886,0,0.004815,6.45,1,50,False,3304,,
IMG_0130_2R.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,934,0,0.004995,5.35,1,51,False,3525,,
IMG_0131_1L.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,953,0,0.00506625,4.98,1,52,False,3596,,
IMG_0131_2R.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,840,0,0.0046425,4.66,1,,False,2835,,
IMG_0132_1L.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,808,0,0.0045225,4.56,1,54,False,2845,,
IMG_0132_2R.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,1009,0,0.00527625,5.39,1,55,False,3601,,
IMG_0133_1L.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,979,0,0.00516375,5.28,1,56,False,3555,,
IMG_0133_2R.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,1027,0,0.00534375,5.39,1,57,False,3705,,
IMG_0134_1L.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,1299,0,0.00636375,5.05,1,58,False,4004,,
IMG_0134_2R.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,960,0,0.0050925,4.73,1,59,False,3434,,
IMG_0135_1L.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,1010,0,0.00528,38.37,4,60,False,3570,,
IMG_0135_2R.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,936,0,0.0050025,39.05,4,61,False,3367,,
IMG_0136_1L.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,1032,0,0.0053625,39.22,4,62,False,3611,,
IMG_0136_2R.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,698,0,0.00411,38.79,4,63,False,2483,,
IMG_0137_1L.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,899,0,0.00486375,4.98,1,64,False,3640,,
IMG_0137_2R.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,859,0,0.00471375,4.75,1,65,False,3506,,
IMG_0138_1L.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,948,0,0.0050475,5.05,1,66,False,3229,,
IMG_0138_2R.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,1096,0,0.0056025,5.76,1,67,False,3627,,
IMG_0139_1L.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,1412,0,0.0067875,6.31,1,68,False,5307,,
IMG_0139_2R.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,1435,0,0.00687375,5.97,1,69,False,5135,,
IMG_0140_1L.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,1416,0,0.0068025,6.15,1,70,False,5332,,
IMG_0140_2R.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,1169,0,0.00587625,5.73,1,,False,4345,,
IMG_0141_1L.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,1560,0,0.0073425,6.55,1,72,False,4820,,
IMG_0141_2R.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,1181,0,0.00592125,5.67,1,73,False,4174,,
IMG_0142_1L.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,1505,0,0.00713625,6.41,1,74,False,5463,,
IMG_0142_2R.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,1243,0,0.00615375,5.55,1,,False,4417,,
IMG_0143_1L.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,841,0,0.00464625,6.75,1,76,False,3152,,
IMG_0143_2R.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,1258,0,0.00621,5.52,1,77,False,4107,,
IMG_0144_1L.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,1033,0,0.00536625,5.24,1,78,False,3139,,
IMG_0144_2R.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,1192,0,0.0059625,5.23,1,79,False,4387,,
IMG_0145_1L.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,944,0,0.0050325,37.44,4,,False,3863,,
IMG_0145_2R.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,851,0,0.00468375,37.78,4,81,False,3304,,
IMG_0146_1L.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,1057,0,0.00545625,38.75,4,82,False,4085,,
IMG_0146_2R.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,1082,0,0.00555,38.77,4,83,False,3813,,
IMG_0147_1L.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,944,0,0.0050325,5.41,1,84,False,3880,,
IMG_0147_2R.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,1186,0,0.00594,5.79,1,85,False,5238,,
IMG_0148_1L.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,1171,0,0.00588375,5.77,1,86,False,5159,,
IMG_0148_2R.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,1167,0,0.00586875,5.58,1,87,False,5037,,
IMG_0149_1L.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,1241,0,0.00614625,7.68,1,88,False,5197,,
IMG_0149_2R.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,1219,0,0.00606375,5.75,1,89,False,5299,,
IMG_0150_1L.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,1087,0,0.00556875,5.56,1,,False,4501,,
IMG_0150_2R.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,977,0,0.00515625,5.58,1,91,False,4199,,
IMG_0151_1L.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,1117,0,0.00568125,6.5,1,92,False,4104,,
IMG_0151_2R.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,1118,0,0.005685,4.92,1,93,True,2276,,
IMG_0152_1L.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,517,0,0.00343125,4.2,1,,False,1662,,
IMG_0152_2R.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,1291,0,0.00633375,6.64,1,,False,2898,,
IMG_0153_1L.jpg,gemini-38-flash,Google AI Studio,json_schema,stop,1990,1062,0,0.005475,5.31,1,,False,2478,,
